=== Gefundene PMB-Treffer ===
10534.xml  [org]  "The German Publication Society (New York)"  (no-match)
10534.xml  [org]  "Allgemeiner Schriftstellerverein"  (no-match)
10534.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10535.xml  [person]  "Singer, Josef"  (no-match)
10536.xml  [person]  "Singer, Josef"  (no-match)
10537.xml  [person]  "Singer, Josef"  (no-match)
10537.xml  [org]  "Deutsches Theater New York"  (no-match)
10538.xml  [person]  "Eduard VII., König von Großbritannien"  (no-match)
10539.xml  [bibl]  "Theodor Reik: Der Krieg bei Arthur Schnitzler"  (no-match)
10545.xml  [person]  "Best, Mrs. (Übersetzerin, USA)"  (no-match)
10545.xml  [person]  "Gut, Dr. (Übersetzer, Tschechien)"  (no-match)
10545.xml  [org]  "Lessing-Theater Berlin"  (no-match)
10550.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10552.xml  [bibl]  "Poet Lore"  (no-match)
10552.xml  [person]  "Best, Mrs. (Übersetzerin, USA)"  (no-match)
10553.xml  [bibl]  "Poet Lore"  (no-match)
10553.xml  [person]  "Best, Mrs. (Übersetzerin, USA)"  (no-match)
10554.xml  [org]  "Kriegsministerium (Berlin)"  (no-match)
10558.xml  [org]  "Kriegsfürsorgeamt (Wien)"  (no-match)
10559.xml  [bibl]  "Monatsschrift für Geschichte und Wissenschaft des Judentums"  (no-match)
10559.xml  [org]  "Köbnerische Verlagsbuchhandlung (Breslau)"  (no-match)
10559.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10559.xml  [org]  "Deutscher Lyceum-Club (Berlin)"  (no-match)
10560.xml  [bibl]  "Monatsschrift für Geschichte und Wissenschaft des Judentums"  (no-match)
10560.xml  [bibl]  "Neue Romanreihe (Buchreihe, S. Fischer?)"  (no-match)
10560.xml  [org]  "Deutscher Lyceum-Club (Berlin)"  (no-match)
10562.xml  [org]  "Kriegsministerium (Berlin)"  (no-match)
10565.xml  [org]  "Großherzogliches Hoftheater Darmstadt"  (no-match)
10566.xml  [person]  "Behrend, Max"  (no-match)
10569.xml  [person]  "Behrend, Max"  (no-match)
10572.xml  [org]  "Neue Freie Volksbühne Berlin"  (no-match)
10572.xml  [org]  "Preußische Staatstheater Berlin"  (no-match)
10573.xml  [org]  "Gesellschaft für Bühnenkunst"  (no-match)
10575.xml  [org]  "Münchner Schauspielhaus"  (no-match)
10575.xml  [org]  "Schauspielhaus Köln"  (no-match)
10576.xml  [org]  "Münchner Schauspielhaus"  (no-match)
10576.xml  [org]  "Schauspielhaus Köln"  (no-match)
10578.xml  [org]  "Großherzogliches Hoftheater Darmstadt"  (no-match)
10578.xml  [org]  "Lessing-Theater Berlin"  (no-match)
10582.xml  [person]  "Royaards, Willem"  (no-match)
10585.xml  [bibl]  "Moritz Heimann: Oesterreich in der Welt"  (no-match)
10586.xml  [org]  "Alphons Dürr (Leipzig)"  (no-match)
10586.xml  [org]  "Julius-Bard-Verlag für Literatur und Kunst (Berlin)"  (no-match)
10591.xml  [bibl]  "Moritz Heimann: Oesterreich in der Welt"  (no-match)
10593.xml  [bibl]  "Fritz Wittels: Ethischer Zweck des Kriegs"  (no-match)
10594.xml  [bibl]  "Fritz Wittels: Ethischer Zweck des Kriegs"  (no-match)
10595.xml  [org]  "Lessing-Theater Berlin"  (no-match)
10596.xml  [org]  "Lessing-Theater Berlin"  (no-match)
10596.xml  [org]  "Neue Freie Volksbühne Berlin"  (no-match)
10598.xml  [org]  "The Ohio State University"  (no-match)
10598.xml  [person]  "Rethy, Joseph Bernard (1894–1941; USA; Dichter und Literaturkritiker))"  (no-match)
10598.xml  [person]  "Spingarn, Joel"  (no-match)
10598.xml  [person]  "Strauss, Dr. J. (Literaturwissenschaftler?, USA)"  (no-match)
10600.xml  [bibl]  "Neue Romanreihe (Buchreihe, S. Fischer?)"  (no-match)
10600.xml  [bibl]  "Ostpreußische Kriegshefte"  (no-match)
10600.xml  [bibl]  "Ferenc Molnàr: Kriegsfahrten eines Ungar"  (no-match)
10600.xml  [bibl]  "Rudolph Requadt: Im Kriegsflugzeug"  (no-match)
10600.xml  [org]  "Tempel-Verlag (Leipzig)"  (no-match)
10600.xml  [person]  "Requadt, Rudolph (Schriftsteller)"  (no-match)
10601.xml  [org]  "Tempel-Verlag (Leipzig)"  (no-match)
10602.xml  [org]  "Verlag der Bücher der Morgenröte (Berlin)"  (no-match)
10602.xml  [person]  "Martin, Anton Karl"  (no-match)
10603.xml  [org]  "Verlag der Bücher der Morgenröte (Berlin)"  (no-match)
10603.xml  [person]  "Martin, Anton Karl"  (no-match)
10603.xml  [org]  "Schauspielhaus Bremen"  (no-match)
10604.xml  [org]  "Schauspielhaus Bremen"  (no-match)
10605.xml  [bibl]  "Bücher der Morgenröte (projektierte Buchreihe, Hg. Anton Karl Martin)"  (no-match)
10605.xml  [bibl]  "Anton Karl Martin (Hg.): Der klingende Garten"  (no-match)
10605.xml  [bibl]  "Anton Karl Martin (Hg.): Deutscher Dichtergarten"  (no-match)
10605.xml  [org]  "Buchhandlung Carl Fr. Fleischer (Leipzig)"  (no-match)
10605.xml  [org]  "Verlag der Bücher der Morgenröte (Berlin)"  (no-match)
10605.xml  [person]  "Fleischer (Inhaber gleichnamiger Verlagsbuchhandlung)"  (no-match)
10605.xml  [person]  "Martin, Anton Karl"  (no-match)
10605.xml  [person]  "Zapolska, Gabriela"  (no-match)
10605.xml  [org]  "Hebbeltheater (Theater in der Königgrätzer Straße) Berlin"  (no-match)
10606.xml  [org]  "Buchhandlung Carl Fr. Fleischer (Leipzig)"  (no-match)
10606.xml  [org]  "Knorr & Hirth (München)"  (no-match)
10606.xml  [person]  "Fleischer (Inhaber gleichnamiger Verlagsbuchhandlung)"  (no-match)
10606.xml  [person]  "Martin, Anton Karl"  (no-match)
10606.xml  [org]  "Lessing-Theater Berlin"  (no-match)
10608.xml  [org]  "Knorr & Hirth (München)"  (no-match)
10609.xml  [bibl]  "Anatol: Weihnachtseinkäufe"  (no-match)
10609.xml  [org]  "Knorr & Hirth (München)"  (no-match)
10610.xml  [org]  "Hebbeltheater (Theater in der Königgrätzer Straße) Berlin"  (no-match)
10611.xml  [org]  "Knorr & Hirth (München)"  (no-match)
10614.xml  [org]  "Lessing-Theater Berlin"  (no-match)
10617.xml  [person]  "Pannier, Karl"  (no-match)
10618.xml  [org]  "Hebbeltheater (Theater in der Königgrätzer Straße) Berlin"  (no-match)
10618.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10618.xml  [org]  "Schauspielhaus Bremen"  (no-match)
10619.xml  [person]  "Hesse, Lo"  (no-match)
10619.xml  [person]  "Seewitz, Joachim von"  (no-match)
10621.xml  [org]  "Kammerspiele Nürnberg"  (no-match)
10621.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10621.xml  [org]  "Residenztheater Wiesbaden"  (no-match)
10621.xml  [org]  "Schauspielhaus Bremen"  (no-match)
10621.xml  [org]  "Städtische Bühnen Graz"  (no-match)
10622.xml  [person]  "Bolin, K. J. (Verleger, Stockholm)"  (no-match)
10622.xml  [person]  "Palmgren, Elly (Literaturagentin?, Übersetzerin?, Schweden)"  (no-match)
10622.xml  [person]  "Zeiss, Karl"  (no-match)
10623.xml  [person]  "Zeiss, Karl"  (no-match)
10625.xml  [bibl]  "Groot-Nederland"  (no-match)
10625.xml  [person]  "Royaards, Willem"  (no-match)
10626.xml  [person]  "Zeiss, Karl"  (no-match)
10627.xml  [bibl]  "Groot-Nederland"  (no-match)
10629.xml  [bibl]  "Groot-Nederland"  (no-match)
10629.xml  [person]  "Zeiss, Karl"  (no-match)
10636.xml  [person]  "Pahl, Rosa (Literaturagentin?, Übersetzerin?, Szeged)"  (no-match)
10638.xml  [bibl]  "Magyar kultúra (Zuordnung unsicher)"  (no-match)
10638.xml  [person]  "Pahl, Rosa (Literaturagentin?, Übersetzerin?, Szeged)"  (no-match)
10645.xml  [org]  "Verlag für Kunst und Industrie (Wien)"  (no-match)
10648.xml  [org]  "Kriegwirtschaftsstelle (Berlin)"  (no-match)
10649.xml  [org]  "Kriegwirtschaftsstelle (Berlin)"  (no-match)
10650.xml  [org]  "Kriegwirtschaftsstelle (Berlin)"  (no-match)
10652.xml  [org]  "Kriegwirtschaftsstelle (Berlin)"  (no-match)
10653.xml  [org]  "Kriegwirtschaftsstelle (Berlin)"  (no-match)
10661.xml  [org]  "Kriegwirtschaftsstelle (Berlin)"  (no-match)
10662.xml  [org]  "Kriegwirtschaftsstelle (Berlin)"  (no-match)
10667.xml  [person]  "Beer, Mathilde"  (no-match)
10673.xml  [org]  "Breslauer Stadttheater"  (no-match)
10673.xml  [org]  "Deutsches Theater Bremen"  (no-match)
10673.xml  [org]  "Großherzogliches Hoftheater Darmstadt"  (no-match)
10673.xml  [org]  "Neues Schauspielhaus Königsberg"  (no-match)
10673.xml  [org]  "Neues Theater München"  (no-match)
10673.xml  [org]  "Stadttheater Chemnitz"  (no-match)
10678.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10679.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10679.xml  [org]  "Friese & Lang (Buchhandel, Wien)"  (no-match)
10681.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10684.xml  [org]  "Elbemühl, Graphische Industrie Gesmbh (Wien)"  (no-match)
10685.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10686.xml  [org]  "Nyt Nordisk Forlag Arnold Busck (Kopenhagen)"  (no-match)
10690.xml  [org]  "Nyt Nordisk Forlag Arnold Busck (Kopenhagen)"  (no-match)
10691.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10692.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10693.xml  [org]  "Hebbeltheater (Theater in der Königgrätzer Straße) Berlin"  (no-match)
10693.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10693.xml  [org]  "Lessing-Theater Berlin"  (no-match)
10695.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10696.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10697.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10698.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10699.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10700.xml  [person]  "Neldner, Paul"  (no-match)
10700.xml  [org]  "Kleines Schauspielhaus Berlin"  (no-match)
10702.xml  [org]  "Vilagirodalon/Verlag für Weltliteratur (Ackermann un Weiler, Ungarn)"  (no-match)
10702.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10702.xml  [person]  "Paizs, Elemér (Übersetzer, Ungarn)"  (no-match)
10702.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10703.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10703.xml  [person]  "Demetz, Hans"  (no-match)
10703.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10704.xml  [person]  "Demetz, Hans"  (no-match)
10704.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10705.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10706.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10707.xml  [org]  "Friese & Lang (Buchhandel, Wien)"  (no-match)
10708.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10708.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10709.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10711.xml  [bibl]  "Markbibliothek (wohl Buchreihe)"  (no-match)
10711.xml  [bibl]  "Neue Romanreihe (Buchreihe, S. Fischer?)"  (no-match)
10711.xml  [org]  "Friese & Lang (Buchhandel, Wien)"  (no-match)
10712.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10713.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10714.xml  [org]  "Querido's Uitgeverij (Amsterdam)"  (no-match)
10714.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10714.xml  [org]  "Friese & Lang (Buchhandel, Wien)"  (no-match)
10714.xml  [person]  "Zeiss, Karl"  (no-match)
10714.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10714.xml  [place]  "Glücksburg"  (no-match)
10715.xml  [person]  "Zeiss, Karl"  (no-match)
10715.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10716.xml  [person]  "Zeiss, Karl"  (no-match)
10716.xml  [org]  "Kur- und Stadttheater Bad Kolberg"  (no-match)
10716.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10717.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10719.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10720.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10721.xml  [org]  "Deutsches Theater New York"  (no-match)
10721.xml  [org]  "Pabst-Theater Milwaukee"  (no-match)
10722.xml  [org]  "Badisches Landestheater Karlsruhe"  (no-match)
10722.xml  [org]  "Koninklijke Schouwburg Den Haag"  (no-match)
10722.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10723.xml  [bibl]  "Deutsche Rundschau (Berlin)"  (no-match)
10724.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10724.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
10725.xml  [bibl]  "The evening sun (New York)"  (no-match)
10725.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
10725.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10726.xml  [person]  "Conroy (Theaterdirektor, Schauspieler)"  (no-match)
10726.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
10726.xml  [org]  "Lexington Avenue Theatre New York"  (no-match)
10727.xml  [org]  "Friese & Lang (Buchhandel, Wien)"  (no-match)
10727.xml  [org]  "Hübel & Denck (Buchbinderei, Leipzig)"  (no-match)
10730.xml  [bibl]  "Der große Roman (Buchreihe, S. Fischer?)"  (no-match)
10730.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10733.xml  [org]  "Reuss & Pollak (Buchhandlung, Berlin)"  (no-match)
10735.xml  [bibl]  "Der große Roman (Buchreihe, S. Fischer?)"  (no-match)
10735.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10736.xml  [org]  "Internationales Büro für Aufführungs- und Urheberrecht (Amsterdam)"  (no-match)
10742.xml  [org]  "Querido's Uitgeverij (Amsterdam)"  (no-match)
10743.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10745.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
10746.xml  [org]  "Athenaeum (Budapest)"  (no-match)
10749.xml  [org]  "Athenaeum (Budapest)"  (no-match)
10749.xml  [org]  "Kurt Wolff Verlag (Leipzig, München)"  (no-match)
10751.xml  [org]  "Athenaeum (Budapest)"  (no-match)
10751.xml  [org]  "Verlag Fritz Gurlitt (Berlin)"  (no-match)
10752.xml  [org]  "Verband Deutscher Filmautoren"  (no-match)
10754.xml  [org]  "Athenaeum (Budapest)"  (no-match)
10754.xml  [org]  "Verband Deutscher Filmautoren"  (no-match)
10757.xml  [org]  "Athenaeum (Budapest)"  (no-match)
10757.xml  [org]  "Deutsches Konsulat Madrid"  (no-match)
10758.xml  [bibl]  "El Sol (Madrid)"  (no-match)
10758.xml  [org]  "Athenaeum (Budapest)"  (no-match)
10758.xml  [org]  "Biblioteca Nueva (Madrid)"  (no-match)
10758.xml  [org]  "Kazinszy (Budapest)"  (no-match)
10758.xml  [org]  "Vilagirodalon/Verlag für Weltliteratur (Ackermann un Weiler, Ungarn)"  (no-match)
10758.xml  [org]  "Sociedad de Autores Españoles"  (no-match)
10758.xml  [org]  "Spanische Botschaft (Wien)"  (no-match)
10759.xml  [org]  "Deutsches Konsulat Madrid"  (no-match)
10762.xml  [org]  "Athenaeum (Budapest)"  (no-match)
10762.xml  [org]  "Biblioteca Nueva (Madrid)"  (no-match)
10762.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
10762.xml  [org]  "Verlag Neues Vaterland E. Berger & Co. (Berlin)"  (no-match)
10762.xml  [org]  "Deutsches Konsulat Madrid"  (no-match)
10765.xml  [org]  "Athenaeum (Budapest)"  (no-match)
10765.xml  [org]  "Biblioteca Nueva (Madrid)"  (no-match)
10765.xml  [org]  "Friese & Lang (Buchhandel, Wien)"  (no-match)
10765.xml  [org]  "Yiddish theater New York"  (no-match)
10766.xml  [org]  "Friese & Lang (Buchhandel, Wien)"  (no-match)
10767.xml  [org]  "Biblioteca Nueva (Madrid)"  (no-match)
10767.xml  [org]  "Deutsches Konsulat Madrid"  (no-match)
10767.xml  [person]  "Mingarro Sanmartín, José (Übersetzer, Spanien)"  (no-match)
10768.xml  [org]  "Theateragentur London"  (no-match)
10769.xml  [org]  "Biblioteca Nueva (Madrid)"  (no-match)
10769.xml  [person]  "Mingarro Sanmartín, José (Übersetzer, Spanien)"  (no-match)
10770.xml  [org]  "Theateragentur London"  (no-match)
10770.xml  [org]  "Birmingham Repertory Theatre"  (no-match)
10771.xml  [person]  "Campbell, John Arthur (1878-1947; Birmingham Repertory Theatre)"  (no-match)
10771.xml  [org]  "Birmingham Repertory Theatre"  (no-match)
10772.xml  [org]  "Königliches Deutsches Landestheater Prag"  (no-match)
10773.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
10775.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
10775.xml  [person]  "Cutti, B. (Übersetzer/Literaturagent, Mailand)"  (no-match)
10776.xml  [org]  "Biblioteca Nueva (Madrid)"  (no-match)
10777.xml  [org]  "Biblioteca Nueva (Madrid)"  (no-match)
10779.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
10779.xml  [org]  "Società italiana del teatro drammatico (Rom)"  (no-match)
10779.xml  [person]  "Cutti, B. (Übersetzer/Literaturagent, Mailand)"  (no-match)
10779.xml  [person]  "Eugen, Robert"  (no-match)
10779.xml  [person]  "Giordani, Paolo (Präsident Società italiana del teatro drammatico, Rom)"  (no-match)
10782.xml  [person]  "Synge, Millington John"  (no-match)
10782.xml  [org]  "Théâtre Pitoëff Genf"  (no-match)
10783.xml  [org]  "Sociedad de Autores Españoles"  (no-match)
10783.xml  [person]  "Vallentin (Übersetzer, Frankreich)"  (no-match)
10786.xml  [person]  "Cutti, B. (Übersetzer/Literaturagent, Mailand)"  (no-match)
10786.xml  [person]  "Vallentin (Übersetzer, Frankreich)"  (no-match)
10786.xml  [org]  "Birmingham Repertory Theatre"  (no-match)
10786.xml  [org]  "Théâtre Pitoëff Genf"  (no-match)
10787.xml  [org]  "Querido's Uitgeverij (Amsterdam)"  (no-match)
10787.xml  [person]  "Vészi, Margit"  (no-match)
10789.xml  [org]  "Società italiana del teatro drammatico (Rom)"  (no-match)
10789.xml  [person]  "Cutti, B. (Übersetzer/Literaturagent, Mailand)"  (no-match)
10789.xml  [person]  "Giordani, Paolo (Präsident Società italiana del teatro drammatico, Rom)"  (no-match)
10789.xml  [person]  "Merk (Theaterdirektor, Nürnberg)"  (no-match)
10789.xml  [person]  "Vészi, Margit"  (no-match)
10790.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
10790.xml  [org]  "Živnostenská Banka ve Praze"  (no-match)
10790.xml  [org]  "Stavovské divadlo Prag"  (no-match)
10791.xml  [org]  "Živnostenská Banka ve Praze"  (no-match)
10791.xml  [org]  "Stavovské divadlo Prag"  (no-match)
10795.xml  [person]  "Demetz, Hans"  (no-match)
10795.xml  [person]  "Giordani, Paolo (Präsident Società italiana del teatro drammatico, Rom)"  (no-match)
10795.xml  [person]  "Vészi, Margit"  (no-match)
10795.xml  [org]  "Residenztheater Weimar"  (no-match)
10795.xml  [org]  "Schauspielhaus Bremen"  (no-match)
10795.xml  [org]  "Stavovské divadlo Prag"  (no-match)
10795.xml  [org]  "Volksbühne Chemnitz"  (no-match)
10796.xml  [person]  "Giordani, Paolo (Präsident Società italiana del teatro drammatico, Rom)"  (no-match)
10797.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
10797.xml  [org]  "Tribüne Berlin"  (no-match)
10798.xml  [person]  "Iban, Karl (Theaterleiter, Berlin)"  (no-match)
10799.xml  [person]  "Giordani, Paolo (Präsident Società italiana del teatro drammatico, Rom)"  (no-match)
10799.xml  [person]  "Iban, Karl (Theaterleiter, Berlin)"  (no-match)
10799.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
10799.xml  [org]  "Tribüne Berlin"  (no-match)
10800.xml  [person]  "Giordani, Paolo (Präsident Società italiana del teatro drammatico, Rom)"  (no-match)
10800.xml  [person]  "Iban, Karl (Theaterleiter, Berlin)"  (no-match)
10800.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
10801.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
10802.xml  [person]  "Demetz, Hans"  (no-match)
10802.xml  [person]  "Raggio, Enrico"  (no-match)
10805.xml  [person]  "Demetz, Hans"  (no-match)
10806.xml  [person]  "Wrede, Richard"  (no-match)
10809.xml  [person]  "Wrede, Richard"  (no-match)
10809.xml  [org]  "Casino Teatret Kopenhagen"  (no-match)
10810.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10811.xml  [org]  "Verlag Paul Knepler (Wien)"  (no-match)
10815.xml  [org]  "Famous Players-Lasky Corporation"  (no-match)
10816.xml  [org]  "Famous Players-Lasky Corporation"  (no-match)
10816.xml  [person]  "Giordani, Paolo (Präsident Società italiana del teatro drammatico, Rom)"  (no-match)
10816.xml  [person]  "Raggio, Enrico"  (no-match)
10817.xml  [person]  "Demetz, Hans"  (no-match)
10817.xml  [org]  "Kammerspiele Dresden"  (no-match)
10817.xml  [org]  "Residenztheater Hannover"  (no-match)
10817.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10819.xml  [org]  "Verlag Paul Knepler (Wien)"  (no-match)
10820.xml  [org]  "Deutsche Zentrumspartei"  (no-match)
10821.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10821.xml  [person]  "Aldis, Mary"  (no-match)
10823.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10823.xml  [org]  "Famous Players-Lasky Corporation"  (no-match)
10823.xml  [person]  "Aldis, Mary"  (no-match)
10823.xml  [person]  "Raggio, Enrico"  (no-match)
10826.xml  [person]  "Aldis, Mary"  (no-match)
10827.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10827.xml  [person]  "Aldis, Mary"  (no-match)
10827.xml  [person]  "Raggio, Enrico"  (no-match)
10830.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10831.xml  [bibl]  "The century. Illustrated monthly magazine"  (no-match)
10831.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10831.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10833.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10835.xml  [org]  "Casino Teatret Kopenhagen"  (no-match)
10836.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
10838.xml  [person]  "Raggio, Enrico"  (no-match)
10840.xml  [person]  "Demetz, Hans"  (no-match)
10841.xml  [org]  "Schutzverband Deutscher Schriftsteller. Bund der Erzähler (Berlin)"  (no-match)
10842.xml  [person]  "Demetz, Hans"  (no-match)
10842.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
10843.xml  [org]  "Centraal Theater Amsterdam"  (no-match)
10844.xml  [person]  "Türschmann, Bruno"  (no-match)
10845.xml  [person]  "Raggio, Enrico"  (no-match)
10846.xml  [org]  "Athenaeum (Budapest)"  (no-match)
10849.xml  [org]  "Kur- und Stadttheater Bad Kolberg"  (no-match)
10850.xml  [org]  "United Plays (Theateragentur, New York)"  (no-match)
10851.xml  [person]  "Raggio, Enrico"  (no-match)
10852.xml  [person]  "Demetz, Hans"  (no-match)
10852.xml  [org]  "Revoluční scéna Prag"  (no-match)
10852.xml  [org]  "Stavovské divadlo Prag"  (no-match)
10853.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10853.xml  [person]  "Raggio, Enrico"  (no-match)
10853.xml  [person]  "Türschmann, Bruno"  (no-match)
10854.xml  [person]  "Demetz, Hans"  (no-match)
10854.xml  [org]  "Revoluční scéna Prag"  (no-match)
10855.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10855.xml  [person]  "Demetz, Hans"  (no-match)
10855.xml  [person]  "Raggio, Enrico"  (no-match)
10856.xml  [person]  "Raggio, Enrico"  (no-match)
10857.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
10857.xml  [person]  "Demetz, Hans"  (no-match)
10857.xml  [person]  "Raggio, Enrico"  (no-match)
10857.xml  [org]  "Blancheteatern Stockholm"  (no-match)
10860.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10860.xml  [person]  "Demetz, Hans"  (no-match)
10860.xml  [person]  "Raggio, Enrico"  (no-match)
10861.xml  [person]  "Raggio, Enrico"  (no-match)
10862.xml  [org]  "Kunstgewerbemuseum Berlin"  (no-match)
10864.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10864.xml  [person]  "Raggio, Enrico"  (no-match)
10865.xml  [org]  "Buchhandlung L.W. Seidel & Sohn (Wien)"  (no-match)
10867.xml  [person]  "Raggio, Enrico"  (no-match)
10870.xml  [person]  "Raggio, Enrico"  (no-match)
10871.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
10871.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10871.xml  [person]  "Raggio, Enrico"  (no-match)
10874.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
10874.xml  [person]  "Raggio, Enrico"  (no-match)
10874.xml  [place]  "Sopot"  (no-match)
10875.xml  [org]  "Edward B. Marks Music & Co. (New York)"  (no-match)
10878.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10878.xml  [person]  "Raggio, Enrico"  (no-match)
10879.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10879.xml  [org]  "Famous Players-Lasky Corporation"  (no-match)
10879.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10881.xml  [bibl]  "Maurice Wagenvoort: De Fortuintjes van Casanova"  (no-match)
10881.xml  [person]  "Wagenvoort, Maurits"  (no-match)
10883.xml  [org]  "Bankgeschäft Weidemann & Co. (Berlin)"  (no-match)
10883.xml  [place]  "Pommern"  (no-match)
10884.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10884.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10888.xml  [person]  "Bauer, Olla"  (no-match)
10888.xml  [person]  "Harprecht, Bruno"  (no-match)
10888.xml  [person]  "Pilgram, Wilhelm (Ps. Willy Favart)"  (no-match)
10889.xml  [person]  "Harprecht, Bruno"  (no-match)
10889.xml  [org]  "Stavovské divadlo Prag"  (no-match)
10893.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
10893.xml  [person]  "Raggio, Enrico"  (no-match)
10894.xml  [person]  "Runge, Paul (Polizeipräsident, Köln)"  (no-match)
10896.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
10896.xml  [org]  "Puppentheater Frankfurt"  (no-match)
10897.xml  [person]  "Runge, Paul (Polizeipräsident, Köln)"  (no-match)
10898.xml  [bibl]  "Groot-Nederland"  (no-match)
10898.xml  [bibl]  "Maurice Wagenvoort: De Fortuintjes van Casanova"  (no-match)
10898.xml  [org]  "Eidgenössische Bank (Zürich)"  (no-match)
10898.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
10898.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10898.xml  [person]  "Wagenvoort, Maurits"  (no-match)
